common_voice_id_19312265.mp3	consciousness is unlimited and is a true reality
common_voice_id_19312266.mp3	the boy rode a horse for the first time
common_voice_id_19312267.mp3	i bought new western style clothing at the convenience store
common_voice_id_19312268.mp3	you should have watched the film
common_voice_id_19312288.mp3	who are you looking for
common_voice_id_19312289.mp3	i borrowed a book from the library and read it
common_voice_id_19312290.mp3	i went for a walk to the park at night
common_voice_id_19312292.mp3	what does this mean for you
common_voice_id_19312293.mp3	he is of high quality
common_voice_id_19312299.mp3	japanese food is tasty but expensive
common_voice_id_19312301.mp3	one of my hobbies is classical music
common_voice_id_19312302.mp3	the teacher is worried about tom who is often absent
common_voice_id_19312303.mp3	i do not know
common_voice_id_19312339.mp3	nice to meet you
common_voice_id_19312340.mp3	my mother has passed away for ten years
common_voice_id_19312341.mp3	learning foreign languages is boring
common_voice_id_19312342.mp3	he was cleaning the window glass
common_voice_id_19312343.mp3	yesterday i sent a letter to my mother
common_voice_id_19312353.mp3	the next door neighbor looked out the window as tom shouted
common_voice_id_19312355.mp3	i'm a living dead
common_voice_id_19312356.mp3	this soup is really delicious right
common_voice_id_19312357.mp3	he is crying
common_voice_id_19312358.mp3	i remove my shoes at the entrance of the house
common_voice_id_19312364.mp3	i swim even though the weather is cold
common_voice_id_19312365.mp3	we can't play tennis when the wind blows hard
common_voice_id_19312366.mp3	the audience seemed bored
common_voice_id_19312367.mp3	yesterday i met him
common_voice_id_19312368.mp3	weren't you a teacher formerly
common_voice_id_19312370.mp3	he reminded me of my grandfather
common_voice_id_19312371.mp3	mr kimura is standing over there
common_voice_id_19312372.mp3	i put a stamp on the envelope
common_voice_id_19312373.mp3	every night i study english for two hours
common_voice_id_19331645.mp3	many people lined up behind me
common_voice_id_19331646.mp3	the t v is broken
common_voice_id_19331647.mp3	receiving someone's love
common_voice_id_19331648.mp3	we compare her work with her work
common_voice_id_19331649.mp3	yesterday i was not at home all day
common_voice_id_19331655.mp3	papers are made of wood
common_voice_id_19331656.mp3	he crossed the street
common_voice_id_19331657.mp3	tom promised not to go out at midnight alone
common_voice_id_19331658.mp3	i will buy whatever clothes you want
common_voice_id_19331659.mp3	god bless you
common_voice_id_19338182.mp3	tom is aware that it is time to go now
common_voice_id_19338183.mp3	because it was raining yesterday i was at home all day
common_voice_id_19338184.mp3	lifestyle and regular food balance are the keys to a healthy life
common_voice_id_19338185.mp3	today is what date of the month
common_voice_id_19338186.mp3	i put money in my wallet
common_voice_id_19338187.mp3	the girl has been seriously injured in a traffic accident
common_voice_id_19338188.mp3	make something that can benefit many people
common_voice_id_19338189.mp3	something terrible has happened
common_voice_id_19338190.mp3	we managed to swim across the river
common_voice_id_19338191.mp3	after exiting the station go straight along that road
common_voice_id_19338192.mp3	i only speak french
common_voice_id_19338193.mp3	he reads twenty books every week
common_voice_id_19338194.mp3	we should listen to the teacher's words well during the lesson
common_voice_id_19338195.mp3	in front of the house there are two strangers
common_voice_id_19338196.mp3	all items that we produce through order
common_voice_id_19338197.mp3	where were you during the weekend
common_voice_id_19338198.mp3	our galaxy is called the milky way
common_voice_id_19338199.mp3	do you think so
common_voice_id_19338200.mp3	i consider her to be an honest female
common_voice_id_19338201.mp3	i want to know who will come with us
common_voice_id_19338202.mp3	tom has a beautiful wife
common_voice_id_19338203.mp3	in the refrigerator there are seven eggs
common_voice_id_19338204.mp3	mr matsui can play the guitar
common_voice_id_19338205.mp3	tom read mary's letter repeatedly
common_voice_id_19338206.mp3	i swim in the ocean
common_voice_id_19338207.mp3	we are looking for tom
common_voice_id_19338208.mp3	my house is close to convenient facilities in a big city
common_voice_id_19338209.mp3	this bus will take you around the city
common_voice_id_19338211.mp3	it is our responsibility to help
common_voice_id_19338222.mp3	all you need to do is sign your name here
common_voice_id_19338223.mp3	on monday wednesday and friday i have soccer practice
common_voice_id_19338224.mp3	you look different today
common_voice_id_19338225.mp3	i am a bird
common_voice_id_19338226.mp3	what made you decide to work for our company
common_voice_id_19338227.mp3	he seems very happy
common_voice_id_19338229.mp3	the dog has big ears
common_voice_id_19338233.mp3	my job is busy but interesting
common_voice_id_19338235.mp3	i can meet all your needs
common_voice_id_19338242.mp3	the experiment was successful
common_voice_id_19338243.mp3	i always sing this song at karaoke
common_voice_id_19338244.mp3	i want to know the reason
common_voice_id_19338245.mp3	he is not going anywhere
common_voice_id_19338246.mp3	tom regretted leaving his job
common_voice_id_19338247.mp3	many books are arranged on bookshelves
common_voice_id_19338248.mp3	the south gate is closed
common_voice_id_19338249.mp3	what will you give mike on his birthday
common_voice_id_19338250.mp3	can i hang your suit
common_voice_id_19338251.mp3	the policeman is chasing you
common_voice_id_19338252.mp3	not felt that they are already not far from where they live
common_voice_id_19338253.mp3	today i have not received any e-mail
common_voice_id_19338254.mp3	this is my computer
common_voice_id_19338255.mp3	the east of the city is all forests
common_voice_id_19338256.mp3	the book is small
common_voice_id_19338258.mp3	i bought souvenirs for my family
common_voice_id_19338259.mp3	i want to stay overnight
common_voice_id_19338260.mp3	tom knows if he is being followed
common_voice_id_19338261.mp3	questions must be read well when writing answers
common_voice_id_19338262.mp3	i can't understand it at all how about you
common_voice_id_19338263.mp3	the roof disappeared
common_voice_id_19338264.mp3	the house is very small
common_voice_id_19338265.mp3	so why are you still using this application
common_voice_id_19338266.mp3	how to go to the third floor
common_voice_id_19338267.mp3	we saw an island in the distance
common_voice_id_19338268.mp3	if you want to be happy then be happy
common_voice_id_19338269.mp3	i don't understand german at all
common_voice_id_19338270.mp3	andi writes to his mother every week
common_voice_id_19338271.mp3	i think this book is very interesting
common_voice_id_19338272.mp3	i do not consider him honest
common_voice_id_19338273.mp3	tom went blind
common_voice_id_19338274.mp3	you must pay attention to traffic signs
common_voice_id_19338275.mp3	i express thank you
common_voice_id_19338276.mp3	that person is always noisy during class
common_voice_id_19338277.mp3	tom has a stomachache
common_voice_id_19338278.mp3	the cellphone is broken
common_voice_id_19338279.mp3	how about your interview
common_voice_id_19338280.mp3	the bridge is open to traffic
common_voice_id_19338281.mp3	the woman bought a book about birds
common_voice_id_19338282.mp3	tom hates me
common_voice_id_19338283.mp3	what are the first five letters of your email
common_voice_id_19338284.mp3	i washed my hands when i came out of the toilet
common_voice_id_19338285.mp3	how lucky you came today
common_voice_id_19338286.mp3	starting next week there will be exams every day
common_voice_id_19338287.mp3	this shirt is pretty
common_voice_id_19338288.mp3	what are you writing about
common_voice_id_19338289.mp3	as far as i know the museum is closed every monday
common_voice_id_19338290.mp3	he wants to be an engineer
common_voice_id_19338291.mp3	see you tomorrow morning
common_voice_id_19338292.mp3	he works in a factory
common_voice_id_19338293.mp3	see you tomorrow
common_voice_id_19338294.mp3	last year i went on a trip abroad with a friend
common_voice_id_19338295.mp3	a lovely day
common_voice_id_19338296.mp3	this is the cassette i bought yesterday
common_voice_id_19338297.mp3	sorry i forgot about it
common_voice_id_19338298.mp3	i went to a friend's house after class
common_voice_id_19338299.mp3	the dog jumps
common_voice_id_19338300.mp3	have you ever climbed mount fuji
common_voice_id_19338301.mp3	mom's cooking is really good
common_voice_id_19338302.mp3	spring has come but the weather isn't warm yet
common_voice_id_19338303.mp3	my mother really likes cake
common_voice_id_19338304.mp3	my book is very heavy
common_voice_id_19338305.mp3	on the tree there is a bird
common_voice_id_19338306.mp3	european currencies weakened against the dollar
common_voice_id_19338307.mp3	what do you want from us
common_voice_id_19338308.mp3	daddy just returned home to japan
common_voice_id_19338309.mp3	stop following me
common_voice_id_19338310.mp3	this is a very beautiful country
common_voice_id_19338311.mp3	that's why he did not go to study abroad
common_voice_id_19338312.mp3	yesterday it was raining heavily
common_voice_id_19338313.mp3	i just saw tom
common_voice_id_19338314.mp3	tomorrow morning i have to do the laundry
common_voice_id_19338315.mp3	do not be afraid i will not hurt you
common_voice_id_19338316.mp3	tonight is likely to rain
common_voice_id_19338317.mp3	there are three answers to this question
common_voice_id_19338318.mp3	heat and light are needed for our existence
common_voice_id_19338319.mp3	i understand what you mean
common_voice_id_19338320.mp3	something happened
common_voice_id_19338321.mp3	mr yamada's father works hard
common_voice_id_19338322.mp3	tom likes to go around alone
common_voice_id_19338323.mp3	i didn't take the elevator but up the stairs
common_voice_id_19338324.mp3	when winter comes northern japan is very cold
common_voice_id_19338325.mp3	my boss was forced to resign
common_voice_id_19338326.mp3	you can't open a window there because it's dangerous
common_voice_id_19338327.mp3	i am very happy to meet you
common_voice_id_19338328.mp3	the color of this painting is beautiful
common_voice_id_19338329.mp3	your answer is correct
common_voice_id_19338330.mp3	what do egyptians usually eat
common_voice_id_19338331.mp3	do you think he will forgive me
common_voice_id_19338332.mp3	i will make coffee
common_voice_id_19338333.mp3	your name please
common_voice_id_19338334.mp3	please go straight ahead after passing the traffic lights it will arrive
common_voice_id_19338335.mp3	i bear all of them
common_voice_id_19338336.mp3	santa claus is falling from the sky
common_voice_id_19338337.mp3	i have a business offer with you
common_voice_id_19338338.mp3	i can not help you
common_voice_id_19338339.mp3	tom looked like he had seen a ghost
common_voice_id_19338340.mp3	what grade are you
common_voice_id_19338341.mp3	marc will sell the car
common_voice_id_19338342.mp3	he could not say that
common_voice_id_19338343.mp3	hurry up
common_voice_id_19338344.mp3	do you know him personally
common_voice_id_19338345.mp3	i am glad he can learn japanese quickly
common_voice_id_19338346.mp3	the road is parallel to the river
common_voice_id_19338347.mp3	the island is covered with ice and snow during the winter
common_voice_id_19338348.mp3	as the saying goes time is money
common_voice_id_19338349.mp3	he has a bicycle
common_voice_id_19338350.mp3	unfortunately he can't come
common_voice_id_19338351.mp3	we have had a very warm debate
common_voice_id_19338352.mp3	i don't speak kazak
common_voice_id_19338353.mp3	i walked very slowly
common_voice_id_19338354.mp3	smile now cry later
common_voice_id_19338355.mp3	i can't eat chicken
common_voice_id_19338356.mp3	they asked my father
common_voice_id_19338359.mp3	the population in the city is increasingly decreasing
common_voice_id_19338361.mp3	tom pointed to a place on the map
common_voice_id_19338363.mp3	indonesia is the largest country in the world situated in the archipelago
common_voice_id_19338365.mp3	do you like baseball bin
common_voice_id_19338366.mp3	he is of high quality
common_voice_id_19338367.mp3	what you do is more important than what you say
common_voice_id_19338368.mp3	i work here i'm not a guest
common_voice_id_19338369.mp3	no matter how hard he tried he would not succeed
common_voice_id_19338370.mp3	an orchestra is a group of musicians who play musical instruments together
common_voice_id_19338371.mp3	if we are more patient in adversity then peace and safety become ours
common_voice_id_19338377.mp3	this food is not sold in japan
common_voice_id_19338378.mp3	the ball is rolling across the net
common_voice_id_19338379.mp3	i do not want to work in this condition
common_voice_id_19338380.mp3	i have to go home
common_voice_id_19338381.mp3	the lessons are fun for me
common_voice_id_19338382.mp3	how is the condition
common_voice_id_19338383.mp3	jupiter is the fifth planet from the sun
common_voice_id_19338384.mp3	because it's raining there's no baseball game
common_voice_id_19338385.mp3	i want lightweight shoes
common_voice_id_19338386.mp3	there are four exams this week
common_voice_id_19338393.mp3	i'm sure you know what i mean
common_voice_id_19338394.mp3	every man has his honor attached
common_voice_id_19338395.mp3	we stood in front of the entrance and welcomed the guests
common_voice_id_19338396.mp3	i don't want to lack sleep because of this
common_voice_id_19338397.mp3	how about you dina
common_voice_id_19338398.mp3	students have gathered in front of the school
common_voice_id_19338399.mp3	how long have you and tom been together
common_voice_id_19338400.mp3	god bless you
common_voice_id_19338401.mp3	i read books written in japanese
common_voice_id_19338402.mp3	i do not care
common_voice_id_19338403.mp3	what are you worried about
common_voice_id_19338404.mp3	i take a taxi from the station to my company
common_voice_id_19338405.mp3	i hold chopsticks with my left hand
common_voice_id_19338406.mp3	because i was going to go to the bathroom i undressed
common_voice_id_19338407.mp3	i think tom is easy to like
common_voice_id_19338408.mp3	i do not understand that word
common_voice_id_19338409.mp3	i lost the key yesterday
common_voice_id_19338410.mp3	i really thank you for your help
common_voice_id_19338411.mp3	he was forced to sign documents
common_voice_id_19338412.mp3	i always read a book thirty minutes before going to bed
common_voice_id_19338413.mp3	tom never said goodbye
common_voice_id_19338414.mp3	this is my boat
common_voice_id_19338415.mp3	how many handkerchiefs are there
common_voice_id_19338416.mp3	it's important to read a book
common_voice_id_19338417.mp3	he always gets lost wherever he goes
common_voice_id_19338418.mp3	the west gate is closed
common_voice_id_19338419.mp3	call an ambulance
common_voice_id_19338420.mp3	humans cannot live on mars
common_voice_id_19338421.mp3	tom can you be slower down
common_voice_id_19338422.mp3	i doubt the story
common_voice_id_19338423.mp3	drug withdrawal symptoms that appear are more severe than i thought
common_voice_id_19338424.mp3	when was the last time you danced
common_voice_id_19338425.mp3	mr lee wants to play tennis
common_voice_id_19338426.mp3	people cut trees beside the road
common_voice_id_19338427.mp3	does tom know how much you spend on that
